country,code,symbol,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,fcf_margin,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,eps_yoy,revenue_ttm,net_income_ttm,eps_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy,eps_basic,eps_surprise,eps_surprise_pct
US,NVDA,NVDA,2024,Q4,2024-01-28,2024-02-21,0.759670632945754,0.6410442021445053,0.5558069040401755,0.32225909263801267,0.20496179385364877,4.171291505973097,0.529340592861464,0.346123417721519,0.5202461204361399,0.5087544677193141,0.013113550669024658,2.6527846636919516,0.21981236203090515,7.688118811881187,0.3291139240506329,7.681072486810724,60922000000.0,29759000000.0,1.206772100567721,0.48847706903909915,0.7806355993337093,1.2585452658115224,5.812957875457876,0.4981751824817518,0.06,0.13043478260869565
US,NVDA,NVDA,2025,Q1,2024-04-28,2024-05-29,0.7835201965903855,0.6659115343265244,0.5713792044232837,0.3230785931393834,0.2084173669467787,3.529461998292058,0.5683529363884254,0.36238841602657257,0.5891952081093534,0.5750268775917677,-0.00649859943977591,2.621245828698554,0.17830158801972584,6.283896231032795,0.21131461131461138,6.307564455991471,79774000000.0,42597000000.0,1.730178716490658,0.5339709679845563,0.9248154580981329,2.0826957260993892,7.887335697892761,0.6044272948822096,0.04999999999999993,0.08928571428571416
US,NVDA,NVDA,2025,Q2,2024-07-28,2024-08-28,0.7514647137150466,0.6416444740346205,0.5525632490013316,0.309397105285231,0.20454839524581175,4.268952680936359,0.4654641745619616,0.3176223497248524,0.4822902796271638,0.4497669773635153,0.026013715426465966,1.2240319834160065,0.1534326524343419,1.6824499030381381,0.11544923056246215,1.6990392262239875,96307000000.0,53008000000.0,2.15672552689397,0.550406512506879,0.9880427590191894,1.9468804504146142,4.133946731234867,0.6753600781186427,0.03500000000000003,0.054263565891472916
US,NVDA,NVDA,2025,Q3,2024-10-27,2024-11-20,0.7455675275069836,0.637848469300496,0.550396214582977,0.3112948990778358,0.21307658353564335,4.104617998664968,0.456972032959529,0.31364502723589516,0.5024513995781312,0.47927712217091384,0.01856102405649967,0.9360927152317882,0.16784287616511318,1.0890403548631395,0.16326284715946748,1.1015577368451592,113269000000.0,63074000000.0,2.5709860188317775,0.5568513891709117,1.0168633520345651,1.5243815466904391,2.339368911478187,0.7870623242163617,0.06000000000000005,0.08000000000000007
US,NVDA,NVDA,2025,Q4,2025-01-26,2025-02-26,0.7302890849457171,0.64269914316951,0.5616689125626096,0.30422927024086593,0.2128083847910064,4.439851498864077,0.4068476054811098,0.28919095707027714,0.4227962675751951,0.3954132872289034,0.05261687554789176,0.7794417047459621,0.12111624194743742,0.7982091982091981,0.14407789113884717,0.8107656020188179,130497000000.0,72880000000.0,2.9760300543100984,0.5584802715771244,1.0036770275295057,1.1420340763599355,1.449007023085453,0.9020784842174038,0.04200000000000004,0.0495283018867925
US,NVDA,NVDA,2026,Q1,2025-04-27,2025-05-28,0.6052380736235304,0.4986836730062185,0.4261041260042667,0.23012808727094441,0.1585358130501784,3.3884032853590536,0.4939112388631132,0.33061618790617464,0.62216876219872,0.5943216376923426,-0.07294758396487303,0.6918292121025955,0.12028679667437903,0.2616759626369196,-0.15010637816305283,0.2709161736475987,148515000000.0,76774000000.0,3.141197168691952,0.516944416388917,0.9410308267451125,0.8616967934414721,0.8023334976641547,0.7681764248598666,0.07300000000000006,0.09905020352781556
US,NVDA,NVDA,2026,Q2,2025-07-27,2025-08-27,0.724236784117408,0.6689343858973537,0.5652611086151937,0.28723623990346464,0.19866613532636074,4.2140000824504265,0.4055587180793161,0.2885391502060537,0.32871232056136745,0.2881714909184263,0.08313721362135988,0.5560252996005326,0.06084608052289964,0.5917826375082835,0.40729693741677764,0.6056321786373879,165218000000.0,86597000000.0,3.5540096856275136,0.5241378058080839,0.9414047637166121,0.7155346963356766,0.633659070329007,1.0843798735943528,0.040000000000000036,0.03960396039603964
US,NVDA,NVDA,2026,Q3,2025-10-26,2025-11-19,0.7341157071185489,0.6665438725748167,0.5597656387046978,0.291378271271253,0.21140290438838244,4.467574304889741,0.3553579989402592,0.26218755429791246,0.41664035364698454,0.3879416201803319,0.05405315878736485,0.6249358645459211,0.2195622874013221,0.6525972344502564,0.2077056997956248,0.6665913574533702,187142000000.0,99198000000.0,4.077691453940067,0.5300680766476793,0.9058019979180744,0.652190802426083,0.5727241018486222,1.3117112673161508,0.040000000000000036,0.03174603174603177
US,NVDA,NVDA,2026,Q4,2026-01-25,2026-02-25,0.7499669734466511,0.7408369662542017,0.630586991941521,0.311090191534813,0.23350935314756585,3.905263812455306,0.3147628947251308,0.23940658501085574,0.531184405595432,0.5123372524843307,0.036809249057619085,0.7321451272533117,0.1950847279233765,0.94468335521253,0.34628643058602315,0.9594861210417891,215938000000.0,120067000000.0,4.94021560236998,0.5560253406070261,0.8694521887106702,0.6547353579009478,0.6474615806805708,1.7676102699144174,0.08000000000000007,0.05194805194805199
US,NVDA,NVDA,2027,Q1,2026-04-26,2026-05-20,0.749335293757275,0.855222691907125,0.7145867793910433,0.33064884187012955,0.2501560231364618,3.440775681341719,0.3274092718213164,0.24665284383021036,0.61684739324879,0.5953194878392453,0.03421571297747905,0.8522763378875222,0.1979831784754944,2.106311584553928,0.3575651769087522,2.1261369281924796,253491000000.0,159613000000.0,6.57222267973318,0.629659435640713,0.9049202448074791,0.7068376931623068,1.0789980983145337,2.4014246891213045,0.1100000000000001,0.06250000000000006
